ZipCode,MedianMonthlyCost
58793,764
58794,436
58795,750
58801,1058
58830,515
58831,1200
58833,566
58835,1917
58838,700
58843,928
58844,-
58845,942
58847,1067
58849,582
58852,633
58853,908
58854,1406
58856,-
59001,784
59002,-
59003,666
59006,673
59007,1500
59008,-
59010,677
59011,834
59012,-
59013,1735
59014,741
59015,942
59016,376
59018,789
59019,1381
59020,681
59022,349
59024,732
59025,-
59026,818
59027,821
59028,705
59029,1222
59030,677
59031,500
59032,521
59033,648
59034,671
59035,583
59036,594
59037,1366
59038,867
59039,-
59041,1078
59043,387
59044,1348
59046,721
59047,1161
59050,482
59052,925
59053,531
59054,728
59055,742
59057,-
59058,361
59059,1240
59061,617
59062,362
59063,1345
59064,1081
59065,-
59066,458
59067,825
59068,942
59069,1141
59070,1277
59071,1268
59072,676
59074,578
59075,773
59076,2107
59077,-
59078,344
59079,1516
59081,3022
59082,-
59083,-
59085,450
59086,800
59087,629
59088,1193
59089,471
59101,1049
59102,1147
59105,1344
59106,1693
59201,425
59211,-
59212,1583
59213,325
59214,683
59215,688
59217,560
59218,1161
59219,614
59221,622
59222,568
59223,971
59225,594
59226,640
59230,938
59231,461
59240,625
59241,550
59242,888
59243,925
59244,950
59247,589
59248,839
59250,487
59252,450
59253,1286
59254,877
59255,228
59256,-
59257,-
59258,570
59259,572
59260,625
59261,657
59262,710
59263,840
59270,922
59273,-
59274,631
59275,633
59276,-
59301,860
59311,590
59312,2750
59313,899
59314,456
59315,-
59316,-
59317,752
59318,375
59319,-
59322,475
59323,926
59324,519
59326,-
59327,716
59330,815
59332,513
59333,1292
59336,690
59337,652
59338,614
59339,758
59343,310
59344,778
59345,663
59347,534
59349,636
59351,783
59353,535
59354,-
59401,1068
59404,1146
59405,1020
59410,477
59411,437
59412,908
59414,452
59416,815
59417,291
59418,2125
59419,625
59420,470
59421,719
59422,718
59424,633
59425,653
59427,858
59430,746
59432,739
59433,975
59434,500
59435,-
59436,1096
59440,1103
59441,1125
59442,808
59443,806
59444,696
59446,513
59447,614
59448,338
59450,958
59451,608
59452,527
59453,1104
59454,-
59456,-
59457,738
59460,347
59461,750
59462,711
59463,513
59464,600
59465,514
59466,-
59467,531
59468,945
59469,667
59471,700
59472,880
59474,1031
59477,-
59479,509
59480,1020
59482,1009
59483,1225
59484,483
59485,969
59486,567
59487,838
59489,715
59501,874
59520,605
59521,305
59522,594
59523,825
59524,356
59525,1060
59526,352
59527,281
59528,683
59529,700
59530,620
59531,675
59532,458
59535,-
59537,483
59538,781
59540,544
59542,700
59544,-
59545,-
59546,475
59547,870
59601,1236
59602,1530
59623,-
59625,-
59631,1570
59632,691
59633,-
59634,1640
59635,1347
59636,-
59638,938
59639,694
59640,1263
59642,-
59643,938
59644,1102
59645,897
59647,954
59648,841
59701,942
59710,650
59711,834
59713,556
59714,1646
59715,1782
59716,1746
59718,1657
59720,1072
59721,781
59722,880
59724,986
59725,889
59727,566
59728,850
59729,938
59730,1238
59731,1359
59732,500
59733,1421
59735,822
59736,780
59739,660
59740,449
59741,1273
59743,983
59745,-
59746,-
59747,-
59748,1091
59749,752
59750,1708
59751,933
59752,1195
59754,864
59755,664
59756,-
59758,871
59759,866
59760,1053
59761,720
59762,425
59801,1456
59802,1332
59803,1751
59804,1307
59808,1520
59812,-
59820,1327
59821,1065
59823,1420
59824,938
59825,951
59826,711
59827,968
59828,1197
59829,589
59830,-
59831,533
59832,536
59833,1219
59834,1328
59837,-
59840,1026
59841,430
59842,1920
59843,608
59844,856
59845,499
59846,1235
59847,1579
59848,535
59851,438
59853,558
59854,690
59855,393
59856,-
59858,696
59859,909
59860,1258
59863,-
59864,795
59865,1179
59866,1449
59867,-
59868,752
59870,1301
59871,376
59872,571
59873,580
59874,720
59875,979
59901,1327
59910,2424
59911,1133
59912,1173
59913,537
59914,868
59915,740
59916,663
59917,730
59918,919
59919,-
59920,-
59922,1484
59923,708
59925,1227
59926,502
59927,630
59928,353
59929,571
59930,762
59931,1925
59932,1276
59933,-
59934,723
59935,489
59936,612
59937,1366
60002,1800
60004,1903
60005,1639
60007,1582
60008,1656
60010,2826
60012,2461
60013,1888
60014,1841
60015,2903
60016,1419
60018,1425
60020,1484
60021,1919
60022,"4,000+"
60025,2140
60026,2705
60029,3861
60030,1795
60031,1794
60033,1083
60034,1621
60035,2882
60040,2181
60041,1575
60042,1659
60043,"4,000+"
60044,2625
60045,3132
60046,1983
60047,2700
60048,2756
60050,1565
60051,1586
60053,1834
60056,1762
60060,1746
60061,2063
60062,2331
60064,1123
60067,2175
60068,2331
60069,2529
60070,1620
60071,1557
60072,2143
60073,1560
60074,1552
60075,-
60076,1797
60077,1528
60081,2002
60083,1741
60084,1780
60085,1079
60087,1118
60088,-
60089,2135
60090,1500
60091,3224
60093,"4,000+"
60096,1369
60097,1397
60098,1589
60099,1423
60101,1476
60102,1910
60103,2089
60104,1555
60106,1573
60107,1563
60108,1752
60109,1563
60110,1496
60111,2000
60112,1755
60113,965
60115,1365
60118,1980
60119,2071
60120,1448
60123,1675
60124,2309
60126,2297
60129,1375
60130,1692
60131,1666
60133,1545
60134,2387
60135,1315
60136,2206
60137,2314
60139,1533
60140,2122
60141,-
60142,1362
60143,2203
60144,1042
60145,1608
60146,1436
60148,1763
60150,1495
60151,1981
60152,1425
60153,1586
60154,1650
60155,1240
60156,1882
60157,1844
60160,1250
60162,1490
60163,1778
60164,1363
60165,1241
60169,1474
60171,1189
60172,1863
60173,1707
60174,1861
60175,2591
60176,1525
60177,1934
60178,1683
60180,1277
60181,1592
60183,-
60184,3369
60185,1846
60187,2225
60188,1839
60189,2147
60190,1924
60191,1653
60192,2259
60193,1574
60194,1745
60195,1657
60201,2323
60202,2063
60203,2308
60208,-
60301,1659
60302,2341
60304,2724
60305,2747
60401,1385
60402,1713
60403,1369
60404,1727
60406,1287
60407,1106
60408,1275
60409,1216
60410,1970
60411,1115
60415,1320
60416,1149
60417,1609
60418,951
60419,1273
60420,983
60421,1445
60422,2365
60423,2024
60424,1074
60425,1359
60426,896
60428,1084
60429,1475
60430,1345
60431,1789
60432,1251
60433,974
60435,1390
60436,1322
60437,1281
60438,1393
60439,1787
60440,1722
60441,1757
60442,2011
60443,1708
60444,1449
60445,1361
60446,1656
60447,1913
60448,2030
60449,1966
60450,1504
60451,2130
60452,1554
60453,1409
60455,1231
60456,1078
60457,1451
60458,1288
60459,1433
60460,945
60461,2122
60462,1488
60463,1641
60464,1555
60465,1455
60466,1034
60467,1783
60468,1522
60469,1290
60470,854
60471,1626
60472,833
60473,1724
60474,997
60475,1177
60476,1180
60477,1520
60478,1383
60479,1169
60480,1916
60481,1276
60482,1240
60484,1119
60487,1944
60490,2362
60491,2193
60501,1063
60502,2095
60503,2180
60504,1808
60505,1073
60506,1539
60510,2085
60511,1749
60512,1103
60513,1934
60514,2635
60515,1977
60516,1815
60517,1862
60518,1062
60519,1840
60520,1800
60521,3878
60523,2107
60525,2048
60526,2218
60527,1644
60530,1964
60531,1458
60532,1850
60534,1349
60536,1143
60537,1614
60538,1804
60539,-
60540,2355
60541,1608
60542,1837
60543,2021
60544,1843
60545,1676
60546,1994
60548,1372
60549,1204
60550,1250
60551,1321
60552,1641
60553,1294
60554,2000
60555,1597
60556,1446
60557,-
60558,3155
60559,1638
60560,2069
60561,1571
60563,2036
60564,2671
60565,2329
60585,2442
60586,1945
60601,2862
60602,2884
60603,2945
60604,3100
60605,2764
60606,2130
60607,2635
60608,1655
60609,1344
60610,2883
60611,3041
60612,2023
60613,2314
60614,3341
60615,1928
60616,1988
60617,1031
60618,2608
60619,1206
60620,1305
60621,982
60622,3178
60623,986
60624,1551
60625,2165
60626,1655
60628,1064
60629,1246
60630,1819
60631,1893
60632,1256
60633,1126
60634,1675
60636,896
60637,1530
60638,1354
60639,1620
60640,2100
60641,2056
60642,3197
60643,1381
60644,1434
60645,1572
60646,2160
60647,2728
60649,1466
60651,1461
60652,1503
60653,2280
60654,3040
60655,1776
60656,1497
60657,2863
60659,1461
60660,1792
60661,2552
60706,1231
60707,1796
60712,2122
60714,1417
60803,1288
60804,1355
60805,1598
60827,1148
60901,1096
60910,930
60911,958
60912,706
60913,975
60914,1445
60915,954
60917,1246
60918,685
60919,938
60920,833
60921,697
60922,1075
60924,1036
60926,805
60927,1050
60928,720
60929,745
60930,922
60931,975
60932,"4,000+"
60933,658
60934,1268
60935,1248
60936,881
60938,784
60939,-
60940,1475
60941,1172
60942,685
60945,675
60946,750
60948,1057
60949,979
60950,1602
60951,979
60952,675
60953,818
60954,834
60955,625
60956,643
60957,954
60958,776
60959,831
60960,893
60961,1338
60962,625
60963,698
60964,1069
60966,600
60967,-
60968,783
60969,850
60970,853
60973,736
60974,558
61001,1138
61006,1103
61007,1625
61008,1255
61010,1413
61011,1687
61012,1288
61013,764
61014,812
61015,1383
61016,1333
61018,862
61019,1235
61020,1434
61021,931
61024,1067
61025,1094
61027,-
61028,1051
61030,878
61031,872
61032,794
61036,1299
61037,462
61038,1326
61039,1196
61041,855
61042,662
61043,1250
61044,823
61046,810
61047,1020
61048,1129
61049,1100
61050,752
61051,767
61052,1109
61053,894
61054,766
61057,-
61059,625
61060,1025
61061,964
61062,1138
61063,994
61064,944
61065,1430
61067,1013
61068,1060
61070,981
61071,844
61072,1356
61073,1503
61074,736
61075,1158
61077,-
61078,940
61079,658
61080,1088
61081,866
61084,1154
61085,911
61087,822
61088,1275
61089,1073
61091,-
61101,803
61102,711
61103,896
61104,614
61107,1147
61108,951
61109,872
61111,1045
61112,-
61114,1364
61115,1098
61201,950
61230,796
61231,951
61232,1210
61233,881
61234,952
61235,759
61236,-
61237,-
61238,999
61239,834
61240,1224
61241,1051
61242,1103
61243,1584
61244,978
61250,929
61251,1083
61252,947
61254,1129
61256,1100
61257,852
61258,738
61259,1281
61260,754
61261,567
61262,854
61263,1010
61264,913
61265,1040
61270,881
61272,884
61273,1105
61274,586
61275,1457
61276,-
61277,855
61278,1064
61279,1095
61281,1265
61282,996
61283,837
61284,1212
61285,896
61301,920
61310,972
61311,943
61312,928
61313,1606
61314,731
61315,529
61316,839
61317,631
61318,917
61319,1044
61320,1117
61321,788
61322,593
61323,950
61324,770
61325,1191
61326,838
61327,1231
61328,-
61329,1033
61330,963
61331,-
61332,875
61333,700
61334,1033
61335,920
61336,1120
61337,968
61338,750
61340,1285
61341,1178
61342,860
61344,590
61345,843
61346,567
61348,910
61349,967
61350,1139
61353,1151
61354,856
61356,958
61358,787
61359,750
61360,1000
61361,1294
61362,976
61363,746
61364,669
61367,1092
61368,1023
61369,908
61370,930
61371,-
61372,1040
61373,1150
61374,1048
61375,909
61376,825
61377,716
61378,906
61379,907
61401,799
61402,-
61410,744
61411,729
61412,814
61413,750
61414,721
61415,775
61416,530
61417,561
61418,591
61419,693
61420,778
61421,736
61422,755
61423,1064
61424,-
61425,484
61426,-
61427,695
61428,1132
61430,860
61431,977
61432,748
61433,-
61434,791
61435,-
61436,831
61437,750
61438,781
61439,800
61440,723
61441,781
61442,583
61443,679
61447,728
61448,1068
61449,608
61450,727
61451,988
61452,1077
61453,679
61454,548
61455,900
61458,797
61459,550
61460,1118
61462,841
61465,668
61466,950
61467,932
61468,1118
61469,569
61470,845
61471,575
61472,1039
61473,719
61474,486
61475,882
61476,870
61477,689
61478,771
61479,-
61480,815
61482,685
61483,884
61484,715
61485,693
61486,914
61488,753
61489,800
61490,905
61491,793
61501,788
61516,1115
61517,1316
61519,683
61520,793
61523,989
61524,763
61525,2093
61526,1038
61528,1914
61529,1133
61530,956
61531,891
61532,864
61533,1086
61534,1006
61535,1553
61536,1058
61537,791
61539,825
61540,883
61541,800
61542,860
61543,-
61544,869
61545,1229
61546,913
61547,1735
61548,1375
61550,1233
61552,528
61553,588
61554,953
61559,1233
61560,879
61561,1032
61562,-
61563,674
61564,856
61565,1002
61567,923
61568,1129
61569,-
61570,908
61571,1230
61572,794
61602,1509
61603,752
61604,871
61605,491
61606,1097
61607,980
61610,704
61611,1120
61614,1227
61615,1227
61616,840
61625,-
61701,1004
61704,1434
61705,1801
61720,1095
61721,742
61722,765
61723,977
61724,1054
61725,1248
61726,968
61727,792
61728,1122
61729,1427
61730,1165
61731,895
61732,1562
61733,1266
61734,1010
61735,1042
61736,1375
61737,1104
61738,1123
61739,991
61740,800
61741,1064
61742,1247
61743,850
61744,934
61745,1249
61747,1671
61748,1339
61749,730
61750,-
61751,910
61752,1196
61753,1075
61754,1145
61755,1325
61756,1186
61759,1155
61760,970
61761,1355
61764,985
61769,818
61770,745
61771,1145
61772,1273
61773,829
61774,919
61775,1113
61776,1398
61777,918
61778,754
61801,1050
61802,992
61810,577
61811,824
61812,983
61813,818
61814,579
61815,630
61816,832
61817,938
61818,1030
61820,1051
61821,1162
61822,1466
61830,961
61831,464
61832,597
61833,540
61834,756
61839,888
61840,991
61841,1008
61842,1013
61843,1074
61844,974
61845,1097
61846,660
61847,1058
61848,750
61849,1033
61850,727
61851,791
61852,-
61853,1723
61854,1073
61855,906
61856,1284
61857,660
61858,723
61859,1009
61862,962
61863,1111
61864,1341
61865,698
61866,924
61870,673
61871,763
61872,798
61873,1377
61874,1678
61875,1388
61876,582
61877,1134
61878,797
61880,1128
61882,912
61883,597
61884,1465
61910,892
61911,855
61912,822
61913,852
61914,838
61917,506
61919,1102
61920,840
61924,813
61925,783
61928,735
61929,797
61930,734
61931,1022
61932,547
61933,736
61936,557
61937,780
61938,811
61940,433
61941,-
61942,739
61943,742
61944,740
61949,850
61951,906
61953,1036
61955,471
61956,1034
61957,811
62001,963
62002,944
62006,781
62009,703
62010,1142
62011,561
62012,1046
62013,1086
62014,1237
62015,961
62016,820
62017,612
62018,614
62019,850
62021,1248
62022,1167
62023,691
62024,929
62025,1620
62026,-
62027,715
62028,1159
62030,-
62031,972
62032,541
62033,765
62034,1636
62035,1072
62036,1000
62037,1098
62040,873
62044,866
62045,815
62046,1347
62047,923
62048,530
62049,775
62050,812
62051,668
62052,968
62053,781
62054,638
62056,884
62058,774
62059,438
62060,500
62061,1151
62062,1366
62063,963
62067,1228
62069,747
62074,1250
62075,680
62076,510
62077,486
62078,556
62079,1625
62080,573
62081,650
62082,684
62083,553
62084,898
62085,650
62086,781
62087,758
62088,839
62089,660
62090,435
62091,815
62092,498
62093,800
62094,626
62095,899
62097,1292
62098,333
62201,618
62203,501
62204,626
62205,546
62206,749
62207,618
62208,1161
62214,950
62215,1464
62216,1396
62217,660
62218,1089
62219,817
62220,1054
62221,1357
62223,1174
62225,-
62226,1137
62230,1167
62231,924
62232,1072
62233,676
62234,1066
62236,1571
62237,851
62238,746
62239,918
62240,939
62241,469
62242,646
62243,1463
62244,1151
62245,896
62246,905
62248,1065
62249,1341
62250,630
62253,804
62254,1230
62255,714
62256,1156
62257,837
62258,1385
62260,1362
62261,-
62262,717
62263,1067
62264,1081
62265,1247
62266,-
62268,983
62269,1719
62271,872
62272,637
62273,803
62274,715
62275,1056
62277,855
62278,1033
62279,1107
62280,1429
62281,1822
62282,1056
62284,682
62285,1812
62286,864
62288,679
62289,1011
62292,571
62293,1137
62294,1570
62295,1435
62297,603
62298,1320
62301,899
62305,908
